tuning_mult,projected_dps,run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer
0.9679,238941,4294,8443,Mage,Arcane,Sunfury,DPS,US,Voidscar Arena,12,1,1522.8,246866,2,321,2026-08-07,1,1,1709.0,5.0
0.9547,168905,4295,8444,DeathKnight,Blood,San'layn,Tank,EU,Voidscar Arena,15,1,1426.1,176919,1,334,2026-08-07,1,1,1538.0,14.6
1.0,24702,4295,8445,Priest,Holy,Oracle,Healer,EU,Voidscar Arena,15,1,1426.1,24702,0,334,2026-08-07,1,1,1538.0,14.6
0.9829,268417,4295,8446,Warrior,Arms,Slayer,DPS,EU,Voidscar Arena,15,1,1426.1,273086,2,334,2026-08-07,1,1,1538.0,14.6
1.0,285536,4295,8447,Shaman,Elemental,Farseer,DPS,EU,Voidscar Arena,15,1,1426.1,285536,2,334,2026-08-07,1,1,1538.0,14.6
1.0,284788,4295,8448,Druid,Balance,Elune's Chosen,DPS,EU,Voidscar Arena,15,1,1426.1,284788,2,334,2026-08-07,1,1,1538.0,14.6
0.9543,125305,4296,7982,DeathKnight,Blood,San'layn,Tank,EU,Den of Nalorakk,15,0,1944.0,131306,1,334,2026-08-07,1,1,2131.0,-11.0
1.0,18118,4296,8449,Paladin,Holy,Herald of the Sun,Healer,EU,Den of Nalorakk,15,0,1944.0,18118,2,334,2026-08-07,1,1,2131.0,-11.0
1.0,170811,4296,8004,Hunter,Marksmanship,Sentinel,DPS,EU,Den of Nalorakk,15,0,1944.0,170811,5,334,2026-08-07,1,1,2131.0,-11.0
0.9689,155573,4296,5999,DemonHunter,Devourer,Void-Scarred,DPS,EU,Den of Nalorakk,15,0,1944.0,160567,5,334,2026-08-07,1,1,2131.0,-11.0
0.9691,242530,4296,6000,Mage,Arcane,Sunfury,DPS,EU,Den of Nalorakk,15,0,1944.0,250263,2,334,2026-08-07,1,1,2131.0,-11.0
1.0,101196,4297,2223,Druid,Guardian,Elune's Chosen,Tank,US,Den of Nalorakk,12,1,1279.0,101196,0,321,2026-08-07,1,1,1331.0,30.7
1.0448,40900,4297,2224,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Den of Nalorakk,12,1,1279.0,39146,1,321,2026-08-07,1,1,1331.0,30.7
0.9656,185739,4297,8450,DemonHunter,Devourer,Void-Scarred,DPS,US,Den of Nalorakk,12,1,1279.0,192356,1,321,2026-08-07,1,1,1331.0,30.7
1.0,250517,4297,8451,Shaman,Elemental,Farseer,DPS,US,Den of Nalorakk,12,1,1279.0,250517,1,321,2026-08-07,1,1,1331.0,30.7
1.0467,210888,4297,8452,DeathKnight,Frost,Deathbringer,DPS,US,Den of Nalorakk,12,1,1279.0,201479,1,321,2026-08-07,1,1,1331.0,30.7
1.0,240988,4298,8453,DeathKnight,Blood,Deathbringer,Tank,CN,Altar of Fangs,19,1,1714.4,240988,0,334,2026-08-07,1,1,1751.0,2.7
1.0,96464,4298,7395,Paladin,Holy,Lightsmith,Healer,CN,Altar of Fangs,19,1,1714.4,96464,2,334,2026-08-07,1,1,1751.0,2.7
0.9714,375486,4298,8454,Mage,Arcane,Sunfury,DPS,CN,Altar of Fangs,19,1,1714.4,386541,1,334,2026-08-07,1,1,1751.0,2.7
1.0,408038,4298,8314,Shaman,Elemental,Farseer,DPS,CN,Altar of Fangs,19,1,1714.4,408038,0,334,2026-08-07,1,1,1751.0,2.7
1.0,364022,4298,7805,Hunter,Marksmanship,Sentinel,DPS,CN,Altar of Fangs,19,1,1714.4,364022,0,334,2026-08-07,1,1,1751.0,2.7
1.0,119495,4299,82,Monk,Brewmaster,Master of Harmony,Tank,US,Den of Nalorakk,17,0,2192.8,119495,1,334,2026-08-07,1,1,2304.0,-20.0
1.0,14681,4299,5644,Shaman,Restoration,Totemic,Healer,US,Den of Nalorakk,17,0,2192.8,14681,4,334,2026-08-07,1,1,2304.0,-20.0
0.9738,255590,4299,6115,Warrior,Arms,Slayer,DPS,US,Den of Nalorakk,17,0,2192.8,262466,1,334,2026-08-07,1,1,2304.0,-20.0
1.0,220603,4299,8455,Rogue,Outlaw,Trickster,DPS,US,Den of Nalorakk,17,0,2192.8,220603,2,334,2026-08-07,1,1,2304.0,-20.0
1.0,157959,4299,8456,Druid,Balance,Elune's Chosen,DPS,US,Den of Nalorakk,17,0,2192.8,157959,5,334,2026-08-07,1,1,2304.0,-20.0
0.9547,99301,4300,8457,DeathKnight,Blood,San'layn,Tank,US,Temple of Sethraliss,12,0,2225.1,104013,2,321,2026-08-07,1,1,2472.0,-28.7
1.0,24683,4300,8458,Evoker,Preservation,Flameshaper,Healer,US,Temple of Sethraliss,12,0,2225.1,24683,4,321,2026-08-07,1,1,2472.0,-28.7
1.0,121299,4300,8459,Mage,Fire,Sunfury,DPS,US,Temple of Sethraliss,12,0,2225.1,121299,5,321,2026-08-07,1,1,2472.0,-28.7
1.0,107632,4300,8460,Shaman,Elemental,Farseer,DPS,US,Temple of Sethraliss,12,0,2225.1,107632,5,321,2026-08-07,1,1,2472.0,-28.7
0.9679,160279,4300,8461,Mage,Arcane,Sunfury,DPS,US,Temple of Sethraliss,12,0,2225.1,165595,4,321,2026-08-07,1,1,2472.0,-28.7
0.9554,129708,4301,8462,DeathKnight,Blood,San'layn,Tank,EU,Den of Nalorakk,15,1,1578.8,135763,1,334,2026-08-07,1,1,1675.0,12.8
1.0331,60616,4301,8463,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Den of Nalorakk,15,1,1578.8,58674,1,334,2026-08-07,1,1,1675.0,12.8
0.9769,274931,4301,8464,Warrior,Arms,Slayer,DPS,EU,Den of Nalorakk,15,1,1578.8,281432,1,334,2026-08-07,1,1,1675.0,12.8
1.0,272687,4301,8465,Shaman,Elemental,Farseer,DPS,EU,Den of Nalorakk,15,1,1578.8,272687,1,334,2026-08-07,1,1,1675.0,12.8
0.9677,234309,4301,8466,Mage,Arcane,Sunfury,DPS,EU,Den of Nalorakk,15,1,1578.8,242130,3,334,2026-08-07,1,1,1675.0,12.8
1.0,171405,4302,7402,DeathKnight,Blood,Deathbringer,Tank,CN,The Blinding Vale,16,1,1602.3,171405,1,334,2026-08-07,1,1,1758.0,5.5
1.0,41802,4302,8467,Paladin,Holy,Lightsmith,Healer,CN,The Blinding Vale,16,1,1602.3,41802,2,334,2026-08-07,1,1,1758.0,5.5
1.0,334112,4302,7676,Monk,Windwalker,Conduit of the Celestials,DPS,CN,The Blinding Vale,16,1,1602.3,334112,1,334,2026-08-07,1,1,1758.0,5.5
0.9774,240692,4302,8468,Warrior,Arms,Slayer,DPS,CN,The Blinding Vale,16,1,1602.3,246258,6,334,2026-08-07,1,1,1758.0,5.5
0.9696,310325,4302,8469,Mage,Arcane,Sunfury,DPS,CN,The Blinding Vale,16,1,1602.3,320054,1,334,2026-08-07,1,1,1758.0,5.5
1.0,116343,4303,8470,Warrior,Protection,Colossus,Tank,US,Den of Nalorakk,12,1,1616.6,116343,0,321,2026-08-07,1,1,1668.0,13.1
1.0,26889,4303,8471,Shaman,Restoration,Totemic,Healer,US,Den of Nalorakk,12,1,1616.6,26889,1,321,2026-08-07,1,1,1668.0,13.1
1.0,193529,4303,8472,Paladin,Retribution,Templar,DPS,US,Den of Nalorakk,12,1,1616.6,193529,1,321,2026-08-07,1,1,1668.0,13.1
0.9731,220217,4303,953,Warrior,Arms,Slayer,DPS,US,Den of Nalorakk,12,1,1616.6,226305,0,321,2026-08-07,1,1,1668.0,13.1
0.9705,202584,4303,8473,Mage,Arcane,Sunfury,DPS,US,Den of Nalorakk,12,1,1616.6,208742,2,321,2026-08-07,1,1,1668.0,13.1
1.0,170933,4304,8474,DeathKnight,Blood,Deathbringer,Tank,EU,Murder Row,15,1,1817.2,170933,0,334,2026-08-07,1,1,1869.0,8.4
1.0,39303,4304,8325,Paladin,Holy,Lightsmith,Healer,EU,Murder Row,15,1,1817.2,39303,1,334,2026-08-07,1,1,1869.0,8.4
1.0,222126,4304,8475,Monk,Windwalker,Conduit of the Celestials,DPS,EU,Murder Row,15,1,1817.2,222126,0,334,2026-08-07,1,1,1869.0,8.4
0.9696,256341,4304,8476,Mage,Arcane,Sunfury,DPS,EU,Murder Row,15,1,1817.2,264378,1,334,2026-08-07,1,1,1869.0,8.4
1.0,236894,4304,8477,Druid,Balance,Elune's Chosen,DPS,EU,Murder Row,15,1,1817.2,236894,2,334,2026-08-07,1,1,1869.0,8.4
0.9542,235887,4305,8478,DeathKnight,Blood,San'layn,Tank,CN,The Blinding Vale,20,1,1631.2,247209,0,334,2026-08-07,1,1,1668.0,10.3
1.0,67208,4305,5712,Paladin,Holy,Lightsmith,Healer,CN,The Blinding Vale,20,1,1631.2,67208,0,334,2026-08-07,1,1,1668.0,10.3
1.0,397612,4305,2564,Shaman,Elemental,Farseer,DPS,CN,The Blinding Vale,20,1,1631.2,397612,0,334,2026-08-07,1,1,1668.0,10.3
0.9774,356078,4305,8479,Warrior,Arms,Slayer,DPS,CN,The Blinding Vale,20,1,1631.2,364312,2,334,2026-08-07,1,1,1668.0,10.3
0.9685,407967,4305,837,Mage,Arcane,Sunfury,DPS,CN,The Blinding Vale,20,1,1631.2,421236,1,334,2026-08-07,1,1,1668.0,10.3
1.0,80953,4306,8480,DeathKnight,Blood,Deathbringer,Tank,EU,Altar of Fangs,15,-1,2579.5,80953,5,334,2026-08-07,1,1,2871.0,-59.5
1.0,46834,4306,8430,Paladin,Holy,Lightsmith,Healer,EU,Altar of Fangs,15,-1,2579.5,46834,6,334,2026-08-07,1,1,2871.0,-59.5
1.0,182163,4306,8431,Monk,Windwalker,Conduit of the Celestials,DPS,EU,Altar of Fangs,15,-1,2579.5,182163,6,334,2026-08-07,1,1,2871.0,-59.5
1.0,186463,4306,8432,Evoker,Devastation,Scalecommander,DPS,EU,Altar of Fangs,15,-1,2579.5,186463,6,334,2026-08-07,1,1,2871.0,-59.5
0.9705,216599,4306,8433,Mage,Arcane,Sunfury,DPS,EU,Altar of Fangs,15,-1,2579.5,223183,5,334,2026-08-07,1,1,2871.0,-59.5
0.9569,135863,4307,8481,DeathKnight,Blood,San'layn,Tank,EU,Murder Row,15,0,2126.1,141982,0,334,2026-08-07,1,1,2297.0,-12.6
1.0,16732,4307,4518,Paladin,Holy,Herald of the Sun,Healer,EU,Murder Row,15,0,2126.1,16732,1,334,2026-08-07,1,1,2297.0,-12.6
1.0,206419,4307,8432,Evoker,Devastation,Scalecommander,DPS,EU,Murder Row,15,0,2126.1,206419,4,334,2026-08-07,1,1,2297.0,-12.6
1.0,207094,4307,8482,Warlock,Destruction,Diabolist,DPS,EU,Murder Row,15,0,2126.1,207094,3,334,2026-08-07,1,1,2297.0,-12.6
0.9831,201142,4307,8483,Warrior,Arms,Slayer,DPS,EU,Murder Row,15,0,2126.1,204599,4,334,2026-08-07,1,1,2297.0,-12.6
0.9546,137381,4308,8484,DeathKnight,Blood,San'layn,Tank,EU,Altar of Fangs,12,0,1758.1,143915,0,321,2026-08-07,1,1,1824.0,-1.3
1.0,4610,4308,8485,Paladin,Holy,Herald of the Sun,Healer,EU,Altar of Fangs,12,0,1758.1,4610,2,321,2026-08-07,1,1,1824.0,-1.3
0.9742,178263,4308,8486,DemonHunter,Devourer,Annihilator,DPS,EU,Altar of Fangs,12,0,1758.1,182984,2,321,2026-08-07,1,1,1824.0,-1.3
1.0,169504,4308,8487,Evoker,Augmentation,Scalecommander,DPS,EU,Altar of Fangs,12,0,1758.1,169504,0,321,2026-08-07,1,1,1824.0,-1.3
0.9673,219991,4308,8488,Mage,Arcane,Sunfury,DPS,EU,Altar of Fangs,12,0,1758.1,227427,2,321,2026-08-07,1,1,1824.0,-1.3
1.0,84734,4309,8489,Druid,Guardian,Elune's Chosen,Tank,US,Altar of Fangs,12,0,2099.4,84734,4,321,2026-08-07,1,1,2421.0,-34.5
1.0,17990,4309,8490,Shaman,Restoration,Farseer,Healer,US,Altar of Fangs,12,0,2099.4,17990,4,321,2026-08-07,1,1,2421.0,-34.5
0.9679,170215,4309,8491,Mage,Arcane,Sunfury,DPS,US,Altar of Fangs,12,0,2099.4,175860,10,321,2026-08-07,1,1,2421.0,-34.5
1.0,196682,4309,8492,Priest,Shadow,Archon,DPS,US,Altar of Fangs,12,0,2099.4,196682,8,321,2026-08-07,1,1,2421.0,-34.5
1.0,219868,4309,8493,Shaman,Elemental,Farseer,DPS,US,Altar of Fangs,12,0,2099.4,219868,5,321,2026-08-07,1,1,2421.0,-34.5
0.9545,178738,4310,2689,DeathKnight,Blood,San'layn,Tank,CN,Ruby Life Pools,17,1,1513.7,187258,1,334,2026-08-07,1,1,1640.0,2.4
1.0,67576,4310,8494,Paladin,Holy,Lightsmith,Healer,CN,Ruby Life Pools,17,1,1513.7,67576,1,334,2026-08-07,1,1,1640.0,2.4
0.9701,363364,4310,1972,Mage,Arcane,Sunfury,DPS,CN,Ruby Life Pools,17,1,1513.7,374563,2,334,2026-08-07,1,1,1640.0,2.4
0.9725,290642,4310,2691,DemonHunter,Devourer,Annihilator,DPS,CN,Ruby Life Pools,17,1,1513.7,298860,3,334,2026-08-07,1,1,1640.0,2.4
1.0,310536,4310,8495,Priest,Shadow,Voidweaver,DPS,CN,Ruby Life Pools,17,1,1513.7,310536,2,334,2026-08-07,1,1,1640.0,2.4
0.9537,215890,4311,8478,DeathKnight,Blood,San'layn,Tank,CN,Voidscar Arena,20,0,1675.9,226371,1,334,2026-08-07,1,1,1817.0,-1.0
1.0,55325,4311,5712,Paladin,Holy,Lightsmith,Healer,CN,Voidscar Arena,20,0,1675.9,55325,2,334,2026-08-07,1,1,1817.0,-1.0
1.0,377979,4311,2564,Shaman,Elemental,Farseer,DPS,CN,Voidscar Arena,20,0,1675.9,377979,1,334,2026-08-07,1,1,1817.0,-1.0
0.9776,331965,4311,8479,Warrior,Arms,Slayer,DPS,CN,Voidscar Arena,20,0,1675.9,339572,3,334,2026-08-07,1,1,1817.0,-1.0
0.9689,371545,4311,837,Mage,Arcane,Sunfury,DPS,CN,Voidscar Arena,20,0,1675.9,383471,3,334,2026-08-07,1,1,1817.0,-1.0
0.955,111278,4312,8496,DeathKnight,Blood,San'layn,Tank,EU,Ruby Life Pools,16,0,1978.5,116522,1,334,2026-08-07,1,1,2103.0,-25.2
1.0,43439,4312,8497,Paladin,Holy,Lightsmith,Healer,EU,Ruby Life Pools,16,0,1978.5,43439,2,334,2026-08-07,1,1,2103.0,-25.2
0.9753,236528,4312,8498,Warrior,Arms,Slayer,DPS,EU,Ruby Life Pools,16,0,1978.5,242518,2,334,2026-08-07,1,1,2103.0,-25.2
0.9776,194225,4312,8499,Mage,Arcane,Sunfury,DPS,EU,Ruby Life Pools,16,0,1978.5,198675,2,334,2026-08-07,1,1,2103.0,-25.2
1.0038,190474,4312,8500,Rogue,Subtlety,Deathstalker,DPS,EU,Ruby Life Pools,16,0,1978.5,189753,4,334,2026-08-07,1,1,2103.0,-25.2
1.0,112934,4313,8501,Paladin,Protection,Templar,Tank,US,Ruby Life Pools,12,1,1325.0,112934,0,321,2026-08-07,1,1,1361.0,19.0
1.0,45265,4313,8502,Evoker,Preservation,Flameshaper,Healer,US,Ruby Life Pools,12,1,1325.0,45265,1,321,2026-08-07,1,1,1361.0,19.0
0.9821,255109,4313,6607,Mage,Arcane,Spellslinger,DPS,US,Ruby Life Pools,12,1,1325.0,259759,2,321,2026-08-07,1,1,1361.0,19.0
1.0,230445,4313,7503,Shaman,Elemental,Farseer,DPS,US,Ruby Life Pools,12,1,1325.0,230445,0,321,2026-08-07,1,1,1361.0,19.0
1.0,176772,4313,8503,DeathKnight,Unholy,San'layn,DPS,US,Ruby Life Pools,12,1,1325.0,176772,0,321,2026-08-07,1,1,1361.0,19.0
0.9547,186029,4314,8267,DeathKnight,Blood,San'layn,Tank,CN,Altar of Fangs,16,0,1879.7,194856,1,334,2026-08-07,1,1,2097.0,-16.5
1.0,33977,4314,8504,Shaman,Restoration,Totemic,Healer,CN,Altar of Fangs,16,0,1879.7,33977,3,334,2026-08-07,1,1,2097.0,-16.5
0.9713,269722,4314,8505,Mage,Arcane,Sunfury,DPS,CN,Altar of Fangs,16,0,1879.7,277692,3,334,2026-08-07,1,1,2097.0,-16.5
0.9794,233806,4314,8506,Warrior,Arms,Slayer,DPS,CN,Altar of Fangs,16,0,1879.7,238724,5,334,2026-08-07,1,1,2097.0,-16.5
1.0,260448,4314,8507,Shaman,Elemental,Farseer,DPS,CN,Altar of Fangs,16,0,1879.7,260448,4,334,2026-08-07,1,1,2097.0,-16.5
0.9542,187559,4315,8508,DeathKnight,Blood,San'layn,Tank,US,Ruby Life Pools,15,1,1338.3,196562,0,334,2026-08-07,1,1,1345.0,19.9
1.0,43642,4315,2531,Shaman,Restoration,Totemic,Healer,US,Ruby Life Pools,15,1,1338.3,43642,0,334,2026-08-07,1,1,1345.0,19.9
1.0594,296004,4315,8455,Rogue,Subtlety,Trickster,DPS,US,Ruby Life Pools,15,1,1338.3,279407,0,334,2026-08-07,1,1,1345.0,19.9
0.9811,289035,4315,8509,Warrior,Arms,Slayer,DPS,US,Ruby Life Pools,15,1,1338.3,294603,1,334,2026-08-07,1,1,1345.0,19.9
0.9707,267519,4315,8510,Mage,Arcane,Sunfury,DPS,US,Ruby Life Pools,15,1,1338.3,275594,0,334,2026-08-07,1,1,1345.0,19.9
0.9545,159213,4316,6772,DeathKnight,Blood,San'layn,Tank,CN,Voidscar Arena,19,1,1743.7,166803,0,334,2026-08-07,1,1,1750.0,2.8
1.0,45987,4316,5996,Paladin,Holy,Lightsmith,Healer,CN,Voidscar Arena,19,1,1743.7,45987,0,334,2026-08-07,1,1,1750.0,2.8
1.0,271958,4316,6465,Shaman,Elemental,Farseer,DPS,CN,Voidscar Arena,19,1,1743.7,271958,0,334,2026-08-07,1,1,1750.0,2.8
1.0,320591,4316,7676,Monk,Windwalker,Conduit of the Celestials,DPS,CN,Voidscar Arena,19,1,1743.7,320591,0,334,2026-08-07,1,1,1750.0,2.8
0.9674,286181,4316,1972,Mage,Arcane,Sunfury,DPS,CN,Voidscar Arena,19,1,1743.7,295825,1,334,2026-08-07,1,1,1750.0,2.8
1.0,210209,4317,4919,Warrior,Protection,Mountain Thane,Tank,US,Altar of Fangs,16,1,1568.2,210209,0,334,2026-08-07,1,1,1619.0,10.1
1.0,27126,4317,8511,Paladin,Holy,Herald of the Sun,Healer,US,Altar of Fangs,16,1,1568.2,27126,1,334,2026-08-07,1,1,1619.0,10.1
1.0595,355729,4317,8455,Rogue,Subtlety,Trickster,DPS,US,Altar of Fangs,16,1,1568.2,335751,2,334,2026-08-07,1,1,1619.0,10.1
1.0,339239,4317,3030,Druid,Balance,Elune's Chosen,DPS,US,Altar of Fangs,16,1,1568.2,339239,0,334,2026-08-07,1,1,1619.0,10.1
1.0,333938,4317,8493,Shaman,Elemental,Farseer,DPS,US,Altar of Fangs,16,1,1568.2,333938,1,334,2026-08-07,1,1,1619.0,10.1
1.0,106994,4318,2223,Druid,Guardian,Elune's Chosen,Tank,US,The Blinding Vale,12,1,1226.3,106994,0,321,2026-08-07,1,1,1218.0,34.5
1.0464,50339,4318,2224,Monk,Mistweaver,Conduit of the Celestials,Healer,US,The Blinding Vale,12,1,1226.3,48107,0,321,2026-08-07,1,1,1218.0,34.5
0.9631,218703,4318,8450,DemonHunter,Devourer,Void-Scarred,DPS,US,The Blinding Vale,12,1,1226.3,227082,0,321,2026-08-07,1,1,1218.0,34.5
1.0515,273750,4318,8512,Warrior,Fury,Mountain Thane,DPS,US,The Blinding Vale,12,1,1226.3,260342,0,321,2026-08-07,1,1,1218.0,34.5
1.0,270425,4318,8451,Shaman,Elemental,Farseer,DPS,US,The Blinding Vale,12,1,1226.3,270425,0,321,2026-08-07,1,1,1218.0,34.5
1.0,120736,4319,7260,DeathKnight,Blood,Deathbringer,Tank,US,Altar of Fangs,10,1,1496.5,120736,0,321,2026-08-07,1,1,1504.0,16.5
1.0,20765,4319,8513,Shaman,Restoration,Totemic,Healer,US,Altar of Fangs,10,1,1496.5,20765,0,321,2026-08-07,1,1,1504.0,16.5
1.0257,203151,4319,7262,Warlock,Demonology,Diabolist,DPS,US,Altar of Fangs,10,1,1496.5,198060,1,321,2026-08-07,1,1,1504.0,16.5
1.0,140143,4319,7311,Warlock,Affliction,Soul Harvester,DPS,US,Altar of Fangs,10,1,1496.5,140143,1,321,2026-08-07,1,1,1504.0,16.5
0.9849,199994,4319,7264,Mage,Arcane,Spellslinger,DPS,US,Altar of Fangs,10,1,1496.5,203060,1,321,2026-08-07,1,1,1504.0,16.5
0.9529,213383,4320,6772,DeathKnight,Blood,San'layn,Tank,CN,Temple of Sethraliss,19,1,1828.2,223930,0,334,2026-08-06,1,1,1925.0,-0.3
1.0,60672,4320,5996,Paladin,Holy,Lightsmith,Healer,CN,Temple of Sethraliss,19,1,1828.2,60672,0,334,2026-08-06,1,1,1925.0,-0.3
1.0,265234,4320,7362,Evoker,Devastation,Flameshaper,DPS,CN,Temple of Sethraliss,19,1,1828.2,265234,0,334,2026-08-06,1,1,1925.0,-0.3
1.0,331309,4320,7676,Monk,Windwalker,Conduit of the Celestials,DPS,CN,Temple of Sethraliss,19,1,1828.2,331309,3,334,2026-08-06,1,1,1925.0,-0.3
0.9822,304361,4320,8514,Warrior,Arms,Slayer,DPS,CN,Temple of Sethraliss,19,1,1828.2,309876,4,334,2026-08-06,1,1,1925.0,-0.3
1.0,144634,4321,8515,Monk,Brewmaster,Master of Harmony,Tank,CN,Altar of Fangs,15,1,1625.2,144634,0,334,2026-08-07,1,1,1617.0,10.2
1.0,68977,4321,1225,Paladin,Holy,Lightsmith,Healer,CN,Altar of Fangs,15,1,1625.2,68977,0,334,2026-08-07,1,1,1617.0,10.2
1.0474,299405,4321,8516,Shaman,Enhancement,Stormbringer,DPS,CN,Altar of Fangs,15,1,1625.2,285856,0,334,2026-08-07,1,1,1617.0,10.2
0.9786,323293,4321,8517,Warrior,Arms,Slayer,DPS,CN,Altar of Fangs,15,1,1625.2,330363,0,334,2026-08-07,1,1,1617.0,10.2
1.0,260498,4321,7362,Evoker,Augmentation,Scalecommander,DPS,CN,Altar of Fangs,15,1,1625.2,260498,0,334,2026-08-07,1,1,1617.0,10.2
0.9545,160627,4322,8518,DeathKnight,Blood,San'layn,Tank,CN,Murder Row,17,1,1827.5,168284,0,334,2026-08-07,1,1,1864.0,8.6
1.0,74888,4322,8519,Paladin,Holy,Lightsmith,Healer,CN,Murder Row,17,1,1827.5,74888,0,334,2026-08-07,1,1,1864.0,8.6
0.9691,253378,4322,8520,Mage,Arcane,Sunfury,DPS,CN,Murder Row,17,1,1827.5,261457,0,334,2026-08-07,1,1,1864.0,8.6
1.0,271574,4322,7676,Monk,Windwalker,Conduit of the Celestials,DPS,CN,Murder Row,17,1,1827.5,271574,3,334,2026-08-07,1,1,1864.0,8.6
1.0,290987,4322,8521,Druid,Balance,Elune's Chosen,DPS,CN,Murder Row,17,1,1827.5,290987,0,334,2026-08-07,1,1,1864.0,8.6
1.0,158665,4323,8522,DeathKnight,Blood,Deathbringer,Tank,US,The Blinding Vale,15,1,1587.8,158665,1,334,2026-08-07,1,1,1730.0,7.0
1.0,58189,4323,8435,Evoker,Preservation,Flameshaper,Healer,US,The Blinding Vale,15,1,1587.8,58189,2,334,2026-08-07,1,1,1730.0,7.0
1.0,241450,4323,8523,Priest,Shadow,Voidweaver,DPS,US,The Blinding Vale,15,1,1587.8,241450,5,334,2026-08-07,1,1,1730.0,7.0
0.9719,267165,4323,8524,DemonHunter,Devourer,Annihilator,DPS,US,The Blinding Vale,15,1,1587.8,274890,1,334,2026-08-07,1,1,1730.0,7.0
0.971,267068,4323,8525,Mage,Arcane,Sunfury,DPS,US,The Blinding Vale,15,1,1587.8,275044,1,334,2026-08-07,1,1,1730.0,7.0
1.0,160360,4324,8526,DeathKnight,Blood,Deathbringer,Tank,CN,Ruby Life Pools,18,0,1932.4,160360,3,334,2026-08-07,1,1,2059.0,-22.6
1.0,67936,4324,8292,Paladin,Holy,Lightsmith,Healer,CN,Ruby Life Pools,18,0,1932.4,67936,3,334,2026-08-07,1,1,2059.0,-22.6
0.9754,290516,4324,7540,Warrior,Arms,Slayer,DPS,CN,Ruby Life Pools,18,0,1932.4,297843,4,334,2026-08-07,1,1,2059.0,-22.6
1.0,321166,4324,2496,Shaman,Elemental,Farseer,DPS,CN,Ruby Life Pools,18,0,1932.4,321166,3,334,2026-08-07,1,1,2059.0,-22.6
1.0531,305392,4324,6264,DeathKnight,Frost,Deathbringer,DPS,CN,Ruby Life Pools,18,0,1932.4,289993,7,334,2026-08-07,1,1,2059.0,-22.6
0.9552,220315,4325,7955,DeathKnight,Blood,San'layn,Tank,US,Ruby Life Pools,19,0,1720.6,230648,0,334,2026-08-07,1,1,1742.0,-3.7
1.0,47893,4325,680,Paladin,Holy,Herald of the Sun,Healer,US,Ruby Life Pools,19,0,1720.6,47893,1,334,2026-08-07,1,1,1742.0,-3.7
0.9726,361469,4325,432,DemonHunter,Devourer,Annihilator,DPS,US,Ruby Life Pools,19,0,1720.6,371653,0,334,2026-08-07,1,1,1742.0,-3.7
0.964,359874,4325,70,DemonHunter,Devourer,Void-Scarred,DPS,US,Ruby Life Pools,19,0,1720.6,373313,1,334,2026-08-07,1,1,1742.0,-3.7
0.9704,332576,4325,5895,Mage,Arcane,Sunfury,DPS,US,Ruby Life Pools,19,0,1720.6,342721,0,334,2026-08-07,1,1,1742.0,-3.7
0.9559,158389,4326,8527,DeathKnight,Blood,San'layn,Tank,CN,Murder Row,18,1,1949.5,165696,0,334,2026-08-07,1,1,1956.0,4.1
0.7,30990,4326,7812,Priest,Discipline,Oracle,Healer,CN,Murder Row,18,1,1949.5,44271,0,334,2026-08-07,1,1,1956.0,4.1
1.0,260875,4326,8528,Paladin,Retribution,Herald of the Sun,DPS,CN,Murder Row,18,1,1949.5,260875,1,334,2026-08-07,1,1,1956.0,4.1
0.9662,261626,4326,8529,DemonHunter,Devourer,Annihilator,DPS,CN,Murder Row,18,1,1949.5,270779,0,334,2026-08-07,1,1,1956.0,4.1
0.9711,351984,4326,871,Mage,Arcane,Sunfury,DPS,CN,Murder Row,18,1,1949.5,362459,0,334,2026-08-07,1,1,1956.0,4.1
1.0,228639,4327,2166,DeathKnight,Blood,Deathbringer,Tank,CN,Murder Row,18,1,1867.0,228639,0,334,2026-08-06,1,1,1918.0,6.0
1.0,68870,4327,154,Evoker,Preservation,Flameshaper,Healer,CN,Murder Row,18,1,1867.0,68870,0,334,2026-08-06,1,1,1918.0,6.0
0.9739,260242,4327,655,Mage,Arcane,Sunfury,DPS,CN,Murder Row,18,1,1867.0,267217,2,334,2026-08-06,1,1,1918.0,6.0
1.0,310854,4327,8530,Shaman,Elemental,Farseer,DPS,CN,Murder Row,18,1,1867.0,310854,1,334,2026-08-06,1,1,1918.0,6.0
0.9762,293030,4327,6463,Warrior,Arms,Slayer,DPS,CN,Murder Row,18,1,1867.0,300174,1,334,2026-08-06,1,1,1918.0,6.0
0.9526,148373,4328,7094,DeathKnight,Blood,San'layn,Tank,US,Murder Row,18,0,2070.9,155756,0,334,2026-08-07,1,1,2107.0,-3.3
1.0,50367,4328,7523,Paladin,Holy,Lightsmith,Healer,US,Murder Row,18,0,2070.9,50367,1,334,2026-08-07,1,1,2107.0,-3.3
0.9719,284537,4328,7968,Mage,Arcane,Sunfury,DPS,US,Murder Row,18,0,2070.9,292764,1,334,2026-08-07,1,1,2107.0,-3.3
1.0,264219,4328,7558,DeathKnight,Unholy,San'layn,DPS,US,Murder Row,18,0,2070.9,264219,1,334,2026-08-07,1,1,2107.0,-3.3
