subset,class,spec,role,key_level,parses,runs,characters,avg_dps,median_dps,p90_dps,avg_deaths,deathless_pct,avg_item_level,gear_known,pct_no_set,pct_2set,pct_4set,avg_player_rating
set4_timed,DemonHunter,Devourer,DPS,11,26,26,25,232505,231538,278532,0.31,69.2,308.2,26,0.0,0.0,100.0,2859.0
set4_timed,DemonHunter,Devourer,DPS,12,20,20,17,226950,228111,264304,0.45,60.0,307.9,20,0.0,0.0,100.0,3027.0
set4_timed,DemonHunter,Devourer,DPS,13,30,30,23,216836,218840,258475,0.7,53.3,308.1,30,0.0,0.0,100.0,3025.0
set4_timed,DemonHunter,Devourer,DPS,14,49,49,40,227252,225133,269847,0.69,49.0,309.5,49,0.0,0.0,100.0,3013.0
set4_timed,DemonHunter,Devourer,DPS,15,28,28,22,235811,237326,282085,0.61,50.0,310.0,28,0.0,0.0,100.0,3088.0
set4_timed,DemonHunter,Devourer,DPS,16,12,12,7,255250,263852,286246,0.75,41.7,310.2,12,0.0,0.0,100.0,3259.0
set4_timed,DemonHunter,Havoc,DPS,9,1,1,1,239815,239815,239815,0.0,100.0,303.0,1,0.0,0.0,100.0,
set4_timed,DemonHunter,Havoc,DPS,10,19,19,14,239503,237602,301535,0.11,89.5,308.6,19,0.0,0.0,100.0,2887.0
set4_timed,DemonHunter,Havoc,DPS,11,5,5,5,217647,218254,250636,0.6,60.0,306.8,5,0.0,0.0,100.0,
set4_timed,DemonHunter,Havoc,DPS,12,6,6,6,225960,240510,263704,0.5,50.0,306.3,6,0.0,0.0,100.0,
set4_timed,DemonHunter,Havoc,DPS,13,2,2,2,244682,244682,280012,0.0,100.0,306.5,2,0.0,0.0,100.0,
set4_timed,DemonHunter,Havoc,DPS,14,11,11,8,217294,224722,255531,0.82,54.5,306.5,11,0.0,0.0,100.0,3070.0
set4_timed,DemonHunter,Havoc,DPS,15,5,5,4,218718,225656,247226,0.2,80.0,306.8,5,0.0,0.0,100.0,3070.0
set4_timed,DemonHunter,Vengeance,Tank,2,2,2,2,66590,66590,75271,0.0,100.0,306.0,2,0.0,0.0,100.0,
set4_timed,DemonHunter,Vengeance,Tank,4,1,1,1,88288,88288,88288,0.0,100.0,302.0,1,0.0,0.0,100.0,
set4_timed,DemonHunter,Vengeance,Tank,6,1,1,1,136369,136369,136369,0.0,100.0,309.0,1,0.0,0.0,100.0,
set4_timed,DemonHunter,Vengeance,Tank,7,2,2,2,112366,112366,137409,0.0,100.0,308.5,2,0.0,0.0,100.0,2847.0
set4_timed,DemonHunter,Vengeance,Tank,8,1,1,1,95265,95265,95265,0.0,100.0,307.0,1,0.0,0.0,100.0,
set4_timed,DemonHunter,Vengeance,Tank,9,2,2,2,94980,94980,104610,0.0,100.0,305.0,2,0.0,0.0,100.0,
set4_timed,DemonHunter,Vengeance,Tank,10,45,45,34,129069,124749,159613,0.02,97.8,308.3,45,0.0,0.0,100.0,2962.0
set4_timed,DemonHunter,Vengeance,Tank,11,22,22,15,142509,137771,201840,0.0,100.0,308.9,22,0.0,0.0,100.0,2837.0
set4_timed,DemonHunter,Vengeance,Tank,12,5,5,4,148277,142403,162922,0.0,100.0,308.4,5,0.0,0.0,100.0,3169.0
set4_timed,DemonHunter,Vengeance,Tank,13,9,9,9,128726,124285,166174,0.0,100.0,308.2,9,0.0,0.0,100.0,
set4_timed,DemonHunter,Vengeance,Tank,14,8,8,6,137362,145968,157610,0.25,75.0,308.4,8,0.0,0.0,100.0,
set4_timed,DemonHunter,Vengeance,Tank,15,1,1,1,145962,145962,145962,0.0,100.0,311.0,1,0.0,0.0,100.0,
set4_timed,DemonHunter,Vengeance,Tank,16,1,1,1,134213,134213,134213,0.0,100.0,312.0,1,0.0,0.0,100.0,
set4_timed,Druid,Balance,DPS,6,3,3,3,203653,191582,221004,0.0,100.0,307.7,3,0.0,0.0,100.0,
set4_timed,Druid,Balance,DPS,7,1,1,1,219840,219840,219840,0.0,100.0,315.0,1,0.0,0.0,100.0,
set4_timed,Druid,Balance,DPS,9,5,5,5,211739,225453,247705,0.2,80.0,308.2,5,0.0,0.0,100.0,
set4_timed,Druid,Balance,DPS,10,83,81,60,229668,234344,278417,0.29,75.9,308.9,83,0.0,0.0,100.0,2855.0
set4_timed,Druid,Balance,DPS,11,19,19,17,229047,222696,270628,0.26,73.7,308.2,19,0.0,0.0,100.0,2739.0
set4_timed,Druid,Balance,DPS,12,14,14,13,202558,191350,243695,0.43,64.3,307.2,14,0.0,0.0,100.0,2738.0
set4_timed,Druid,Balance,DPS,13,23,23,22,200394,204291,232220,0.61,52.2,308.8,23,0.0,0.0,100.0,
set4_timed,Druid,Balance,DPS,14,44,44,35,222132,226200,255479,0.57,63.6,309.2,44,0.0,0.0,100.0,3076.0
set4_timed,Druid,Balance,DPS,15,35,35,24,230269,231931,274193,0.69,60.0,309.8,35,0.0,0.0,100.0,3183.0
set4_timed,Druid,Balance,DPS,16,9,9,6,252881,245625,281156,0.56,66.7,311.1,9,0.0,0.0,100.0,3058.0
set4_timed,Druid,Feral,DPS,2,1,1,1,116069,116069,116069,0.0,100.0,304.0,1,0.0,0.0,100.0,
set4_timed,Druid,Feral,DPS,5,1,1,1,151519,151519,151519,0.0,100.0,305.0,1,0.0,0.0,100.0,
set4_timed,Druid,Feral,DPS,8,1,1,1,186918,186918,186918,0.0,100.0,312.0,1,0.0,0.0,100.0,
set4_timed,Druid,Feral,DPS,10,8,8,6,227470,229760,265796,0.38,75.0,308.0,8,0.0,0.0,100.0,
set4_timed,Druid,Feral,DPS,11,1,1,1,198040,198040,198040,4.0,0.0,306.0,1,0.0,0.0,100.0,
set4_timed,Druid,Feral,DPS,12,1,1,1,219245,219245,219245,1.0,0.0,305.0,1,0.0,0.0,100.0,
set4_timed,Druid,Feral,DPS,13,4,4,4,185992,175860,247135,0.0,100.0,308.8,4,0.0,0.0,100.0,
set4_timed,Druid,Feral,DPS,14,4,4,4,216108,223675,248691,0.5,50.0,309.8,4,0.0,0.0,100.0,
set4_timed,Druid,Feral,DPS,15,9,9,7,265581,255199,329452,0.22,77.8,308.6,9,0.0,0.0,100.0,3436.0
set4_timed,Druid,Feral,DPS,16,8,8,5,264809,281252,304589,0.5,62.5,307.6,8,0.0,0.0,100.0,3400.0
set4_timed,Druid,Feral,DPS,17,2,2,1,291136,291136,296345,0.0,100.0,303.5,2,0.0,0.0,100.0,3357.0
set4_timed,Druid,Feral,DPS,18,1,1,1,291164,291164,291164,0.0,100.0,305.0,1,0.0,0.0,100.0,3357.0
set4_timed,Druid,Guardian,Tank,2,1,1,1,108293,108293,108293,0.0,100.0,306.0,1,0.0,0.0,100.0,
set4_timed,Druid,Guardian,Tank,4,1,1,1,70826,70826,70826,0.0,100.0,296.0,1,0.0,0.0,100.0,
set4_timed,Druid,Guardian,Tank,5,1,1,1,115061,115061,115061,0.0,100.0,306.0,1,0.0,0.0,100.0,
set4_timed,Druid,Guardian,Tank,6,2,2,2,100784,100784,104691,0.0,100.0,310.0,2,0.0,0.0,100.0,
set4_timed,Druid,Guardian,Tank,7,1,1,1,67837,67837,67837,0.0,100.0,311.0,1,0.0,0.0,100.0,
set4_timed,Druid,Guardian,Tank,8,1,1,1,126234,126234,126234,0.0,100.0,312.0,1,0.0,0.0,100.0,3041.0
set4_timed,Druid,Guardian,Tank,9,2,2,2,113378,113378,117836,0.0,100.0,308.0,2,0.0,0.0,100.0,
set4_timed,Druid,Guardian,Tank,10,46,46,28,117292,117192,151500,0.04,95.7,307.0,46,0.0,0.0,100.0,2806.0
set4_timed,Druid,Guardian,Tank,11,13,13,11,116131,114727,133671,0.08,92.3,306.9,13,0.0,0.0,100.0,
set4_timed,Druid,Guardian,Tank,12,14,14,12,122188,123732,146845,0.14,85.7,308.1,14,0.0,0.0,100.0,2741.0
set4_timed,Druid,Guardian,Tank,13,9,9,7,102295,95587,127224,0.33,77.8,306.9,9,0.0,0.0,100.0,
set4_timed,Druid,Guardian,Tank,14,12,12,10,128070,130320,159202,0.0,100.0,308.9,12,0.0,0.0,100.0,3016.0
set4_timed,Druid,Guardian,Tank,15,10,10,10,125812,126507,164830,0.3,70.0,308.3,10,0.0,0.0,100.0,3096.0
set4_timed,Druid,Guardian,Tank,16,4,4,2,160401,166504,180265,0.0,100.0,312.2,4,0.0,0.0,100.0,3424.0
set4_timed,Druid,Guardian,Tank,17,2,2,1,184579,184579,186653,0.0,100.0,312.0,2,0.0,0.0,100.0,3424.0
set4_timed,Druid,Restoration,Healer,7,2,2,2,14803,14803,20868,0.0,100.0,303.0,2,0.0,0.0,100.0,
set4_timed,Druid,Restoration,Healer,10,17,17,12,18244,15865,27691,0.06,94.1,307.5,17,0.0,0.0,100.0,2943.0
set4_timed,Druid,Restoration,Healer,11,4,4,3,25364,21170,41724,0.0,100.0,304.8,4,0.0,0.0,100.0,
set4_timed,Druid,Restoration,Healer,12,1,1,1,78121,78121,78121,0.0,100.0,299.0,1,0.0,0.0,100.0,2766.0
set4_timed,Druid,Restoration,Healer,13,5,5,5,9459,5460,18296,0.2,80.0,307.4,5,0.0,0.0,100.0,2874.0
set4_timed,Druid,Restoration,Healer,15,2,2,1,20724,20724,21869,1.5,0.0,306.0,2,0.0,0.0,100.0,
set4_timed,Evoker,Augmentation,DPS,10,1,1,1,245574,245574,245574,0.0,100.0,308.0,1,0.0,0.0,100.0,
set4_timed,Evoker,Augmentation,DPS,13,1,1,1,169493,169493,169493,1.0,0.0,309.0,1,0.0,0.0,100.0,
set4_timed,Evoker,Augmentation,DPS,14,1,1,1,213658,213658,213658,0.0,100.0,308.0,1,0.0,0.0,100.0,
set4_timed,Evoker,Augmentation,DPS,15,1,1,1,198898,198898,198898,2.0,0.0,310.0,1,0.0,0.0,100.0,
set4_timed,Evoker,Augmentation,DPS,16,1,1,1,155894,155894,155894,0.0,100.0,310.0,1,0.0,0.0,100.0,
set4_timed,Evoker,Devastation,DPS,2,1,1,1,155970,155970,155970,0.0,100.0,311.0,1,0.0,0.0,100.0,
set4_timed,Evoker,Devastation,DPS,5,1,1,1,201495,201495,201495,0.0,100.0,311.0,1,0.0,0.0,100.0,
set4_timed,Evoker,Devastation,DPS,7,1,1,1,192032,192032,192032,0.0,100.0,310.0,1,0.0,0.0,100.0,
set4_timed,Evoker,Devastation,DPS,9,4,4,4,219838,213900,259528,0.0,100.0,309.2,4,0.0,0.0,100.0,2696.0
set4_timed,Evoker,Devastation,DPS,10,62,58,41,226078,226048,265903,0.42,69.4,308.2,62,0.0,0.0,100.0,2771.0
set4_timed,Evoker,Devastation,DPS,11,3,3,3,224984,236598,245380,0.67,66.7,307.7,3,0.0,0.0,100.0,2696.0
set4_timed,Evoker,Devastation,DPS,12,7,7,6,224406,237107,256428,0.0,100.0,310.0,7,0.0,0.0,100.0,2860.0
set4_timed,Evoker,Devastation,DPS,13,8,8,7,190794,179182,226701,0.38,62.5,308.5,8,0.0,0.0,100.0,
set4_timed,Evoker,Devastation,DPS,14,7,7,5,216287,227345,247429,0.86,42.9,310.0,7,0.0,0.0,100.0,2979.0
set4_timed,Evoker,Preservation,Healer,2,2,2,2,67505,67505,78092,0.0,100.0,304.5,2,0.0,0.0,100.0,
set4_timed,Evoker,Preservation,Healer,8,2,2,2,47690,47690,58053,0.0,100.0,308.0,2,0.0,0.0,100.0,3060.0
set4_timed,Evoker,Preservation,Healer,9,2,2,1,65254,65254,70978,0.5,50.0,312.0,2,0.0,0.0,100.0,
set4_timed,Evoker,Preservation,Healer,10,43,43,29,46422,48457,63128,0.4,69.8,308.0,43,0.0,0.0,100.0,2918.0
set4_timed,Evoker,Preservation,Healer,11,9,9,8,43162,37217,65945,0.56,66.7,308.1,9,0.0,0.0,100.0,
set4_timed,Evoker,Preservation,Healer,12,5,5,5,53860,54418,62004,0.4,60.0,309.2,5,0.0,0.0,100.0,2662.0
set4_timed,Evoker,Preservation,Healer,13,11,11,9,55068,59350,67738,0.27,72.7,309.5,11,0.0,0.0,100.0,2873.0
set4_timed,Evoker,Preservation,Healer,14,5,5,4,58619,60796,67717,1.0,60.0,310.0,5,0.0,0.0,100.0,2922.0
set4_timed,Evoker,Preservation,Healer,15,7,7,5,56441,57759,65321,0.43,57.1,311.3,7,0.0,0.0,100.0,2922.0
set4_timed,Evoker,Preservation,Healer,16,2,2,1,59607,59607,62859,1.5,50.0,312.0,2,0.0,0.0,100.0,
set4_timed,Hunter,BeastMastery,DPS,2,6,6,5,138046,138056,189478,0.17,83.3,302.8,6,0.0,0.0,100.0,2882.0
set4_timed,Hunter,BeastMastery,DPS,5,5,5,5,149663,158558,161796,0.6,60.0,303.8,5,0.0,0.0,100.0,2882.0
set4_timed,Hunter,BeastMastery,DPS,6,1,1,1,199830,199830,199830,0.0,100.0,304.0,1,0.0,0.0,100.0,
set4_timed,Hunter,BeastMastery,DPS,7,6,6,6,189406,184257,206340,0.0,100.0,304.8,6,0.0,0.0,100.0,
set4_timed,Hunter,BeastMastery,DPS,8,4,4,4,172659,164861,192825,0.25,75.0,306.8,4,0.0,0.0,100.0,2882.0
set4_timed,Hunter,BeastMastery,DPS,9,5,5,5,194189,172523,232827,0.4,80.0,306.4,5,0.0,0.0,100.0,
set4_timed,Hunter,BeastMastery,DPS,10,40,40,34,210651,209845,247866,0.1,92.5,309.6,40,0.0,0.0,100.0,
set4_timed,Hunter,BeastMastery,DPS,11,26,26,23,212584,227024,263026,0.46,65.4,307.6,26,0.0,0.0,100.0,3006.0
set4_timed,Hunter,BeastMastery,DPS,12,20,20,17,213135,224156,242855,0.2,85.0,308.1,20,0.0,0.0,100.0,
set4_timed,Hunter,BeastMastery,DPS,13,22,22,20,199742,191460,240736,0.55,50.0,310.0,22,0.0,0.0,100.0,3006.0
set4_timed,Hunter,BeastMastery,DPS,14,22,22,19,200393,199895,227244,0.73,54.5,310.1,22,0.0,0.0,100.0,3006.0
set4_timed,Hunter,BeastMastery,DPS,15,9,9,8,229444,237478,256427,0.22,77.8,310.6,9,0.0,0.0,100.0,
set4_timed,Hunter,BeastMastery,DPS,16,1,1,1,204884,204884,204884,0.0,100.0,306.0,1,0.0,0.0,100.0,
set4_timed,Hunter,BeastMastery,DPS,17,1,1,1,227388,227388,227388,4.0,0.0,307.0,1,0.0,0.0,100.0,3340.0
set4_timed,Hunter,Marksmanship,DPS,2,1,1,1,174925,174925,174925,0.0,100.0,307.0,1,0.0,0.0,100.0,
set4_timed,Hunter,Marksmanship,DPS,5,1,1,1,155896,155896,155896,0.0,100.0,307.0,1,0.0,0.0,100.0,
set4_timed,Hunter,Marksmanship,DPS,7,3,3,3,161257,148561,183450,1.0,33.3,308.3,3,0.0,0.0,100.0,
set4_timed,Hunter,Marksmanship,DPS,8,2,2,2,186626,186626,188003,0.5,50.0,309.5,2,0.0,0.0,100.0,
set4_timed,Hunter,Marksmanship,DPS,9,6,6,6,206815,195734,243882,0.0,100.0,309.0,6,0.0,0.0,100.0,
set4_timed,Hunter,Marksmanship,DPS,10,82,80,68,222445,216792,265311,0.26,76.8,307.8,82,0.0,0.0,100.0,2779.0
set4_timed,Hunter,Marksmanship,DPS,11,21,21,17,228630,224177,253802,0.1,90.5,308.8,21,0.0,0.0,100.0,2766.0
set4_timed,Hunter,Marksmanship,DPS,12,20,20,17,222898,218338,254475,0.3,80.0,308.6,20,0.0,0.0,100.0,2698.0
set4_timed,Hunter,Marksmanship,DPS,13,14,14,13,195584,191081,222553,0.79,42.9,308.3,14,0.0,0.0,100.0,
set4_timed,Hunter,Marksmanship,DPS,14,21,21,17,211253,212268,233140,0.19,81.0,309.5,21,0.0,0.0,100.0,3160.0
set4_timed,Hunter,Marksmanship,DPS,15,12,12,8,233803,239475,261310,1.0,33.3,309.7,12,0.0,0.0,100.0,3175.0
set4_timed,Hunter,Marksmanship,DPS,16,5,5,4,239667,243485,266631,0.8,40.0,310.0,5,0.0,0.0,100.0,3184.0
set4_timed,Hunter,Marksmanship,DPS,17,1,1,1,293662,293662,293662,1.0,0.0,307.0,1,0.0,0.0,100.0,3340.0
set4_timed,Hunter,Survival,DPS,6,2,2,2,160808,160808,166375,0.0,100.0,307.5,2,0.0,0.0,100.0,
set4_timed,Hunter,Survival,DPS,8,1,1,1,223731,223731,223731,1.0,0.0,313.0,1,0.0,0.0,100.0,
set4_timed,Hunter,Survival,DPS,9,1,1,1,198067,198067,198067,0.0,100.0,306.0,1,0.0,0.0,100.0,
set4_timed,Hunter,Survival,DPS,10,8,8,6,203879,203254,231276,0.0,100.0,309.9,8,0.0,0.0,100.0,
set4_timed,Hunter,Survival,DPS,11,2,2,2,203146,203146,204819,0.5,50.0,310.5,2,0.0,0.0,100.0,
set4_timed,Hunter,Survival,DPS,12,2,2,2,219654,219654,222401,0.0,100.0,310.0,2,0.0,0.0,100.0,
set4_timed,Hunter,Survival,DPS,13,4,4,3,201682,198016,224144,0.25,75.0,310.5,4,0.0,0.0,100.0,
set4_timed,Hunter,Survival,DPS,14,5,5,3,222090,223716,231766,0.2,80.0,308.2,5,0.0,0.0,100.0,
set4_timed,Hunter,Survival,DPS,15,8,8,6,221026,217820,265030,0.5,50.0,311.9,8,0.0,0.0,100.0,
set4_timed,Hunter,Survival,DPS,16,4,4,2,228848,241467,260618,1.5,50.0,307.8,4,0.0,0.0,100.0,3340.0
set4_timed,Mage,Arcane,DPS,2,7,7,7,152397,141960,192124,0.14,85.7,305.6,7,0.0,0.0,100.0,
set4_timed,Mage,Arcane,DPS,3,2,2,2,219012,219012,227517,0.5,50.0,305.5,2,0.0,0.0,100.0,
set4_timed,Mage,Arcane,DPS,4,2,2,2,191301,191301,210608,0.5,50.0,310.5,2,0.0,0.0,100.0,
set4_timed,Mage,Arcane,DPS,5,8,8,8,157957,163360,185989,0.12,87.5,304.9,8,0.0,0.0,100.0,
set4_timed,Mage,Arcane,DPS,6,9,9,8,184503,190133,220705,0.22,88.9,307.1,9,0.0,0.0,100.0,
set4_timed,Mage,Arcane,DPS,7,5,5,5,203249,195424,225490,0.2,80.0,301.4,5,0.0,0.0,100.0,
set4_timed,Mage,Arcane,DPS,8,10,10,10,214289,209822,254094,0.0,100.0,304.4,10,0.0,0.0,100.0,
set4_timed,Mage,Arcane,DPS,9,20,19,20,233995,236754,293202,0.25,85.0,309.1,20,0.0,0.0,100.0,2964.0
set4_timed,Mage,Arcane,DPS,10,222,214,157,246877,244701,286598,0.25,77.9,309.3,222,0.0,0.0,100.0,2771.0
set4_timed,Mage,Arcane,DPS,11,78,73,68,245013,249354,283807,0.37,71.8,308.7,78,0.0,0.0,100.0,2740.0
set4_timed,Mage,Arcane,DPS,12,84,84,78,236310,243472,274980,0.39,66.7,308.9,84,0.0,0.0,100.0,2998.0
set4_timed,Mage,Arcane,DPS,13,135,134,115,235119,238274,276188,0.41,68.1,309.7,135,0.0,0.0,100.0,3048.0
set4_timed,Mage,Arcane,DPS,14,182,181,135,237615,238019,270102,0.66,54.4,309.9,182,0.0,0.0,100.0,3116.0
set4_timed,Mage,Arcane,DPS,15,123,121,89,247100,251646,292217,0.63,55.3,310.7,123,0.0,0.0,100.0,3139.0
set4_timed,Mage,Arcane,DPS,16,41,41,26,273010,275216,328148,0.59,61.0,311.6,41,0.0,0.0,100.0,3214.0
set4_timed,Mage,Arcane,DPS,17,2,2,2,274702,274702,290944,0.5,50.0,314.0,2,0.0,0.0,100.0,
set4_timed,Mage,Fire,DPS,9,1,1,1,199122,199122,199122,0.0,100.0,306.0,1,0.0,0.0,100.0,
set4_timed,Mage,Fire,DPS,10,3,3,3,238638,239116,261705,0.0,100.0,310.0,3,0.0,0.0,100.0,2880.0
set4_timed,Mage,Fire,DPS,12,1,1,1,256727,256727,256727,0.0,100.0,311.0,1,0.0,0.0,100.0,2780.0
set4_timed,Mage,Fire,DPS,14,2,2,2,234431,234431,267429,1.5,0.0,309.0,2,0.0,0.0,100.0,2964.0
set4_timed,Mage,Frost,DPS,2,1,1,1,107378,107378,107378,0.0,100.0,310.0,1,0.0,0.0,100.0,
set4_timed,Mage,Frost,DPS,10,1,1,1,200075,200075,200075,1.0,0.0,311.0,1,0.0,0.0,100.0,
set4_timed,Mage,Frost,DPS,11,1,1,1,206423,206423,206423,0.0,100.0,303.0,1,0.0,0.0,100.0,
set4_timed,Mage,Frost,DPS,14,1,1,1,209281,209281,209281,1.0,0.0,304.0,1,0.0,0.0,100.0,
set4_timed,Monk,Brewmaster,Tank,2,2,2,2,85297,85297,92752,0.0,100.0,308.5,2,0.0,0.0,100.0,
set4_timed,Monk,Brewmaster,Tank,5,1,1,1,100790,100790,100790,0.0,100.0,308.0,1,0.0,0.0,100.0,
set4_timed,Monk,Brewmaster,Tank,6,1,1,1,92617,92617,92617,0.0,100.0,308.0,1,0.0,0.0,100.0,
set4_timed,Monk,Brewmaster,Tank,8,1,1,1,79793,79793,79793,0.0,100.0,309.0,1,0.0,0.0,100.0,
set4_timed,Monk,Brewmaster,Tank,10,13,13,13,115536,111897,137520,0.08,92.3,306.8,13,0.0,0.0,100.0,2774.0
set4_timed,Monk,Brewmaster,Tank,11,4,4,4,108743,105302,131974,0.0,100.0,305.0,4,0.0,0.0,100.0,3073.0
set4_timed,Monk,Brewmaster,Tank,12,5,5,4,117334,120397,131681,0.0,100.0,308.0,5,0.0,0.0,100.0,3014.0
